26/11/2023 09:00,Longridge,Michael Dacosta,"Large Smoothies - Glowing Greens - 2.50, Large Glass of milk - 1.10",3.6,CARD,3767950338332991
26/11/2023 09:01,Longridge,Lorna Zasso,"Large Smoothies - Glowing Greens - 2.50, Large Mocha - 2.70, Regular Smoothies - Glowing Greens - 2.00",7.2,CASH,
26/11/2023 09:02,Longridge,Robert Burris,"Regular Frappes - Strawberries & Cream - 2.75, Regular Flavoured iced latte - Caramel - 2.75",5.5,CARD,5000879051942932
26/11/2023 09:03,Longridge,George Bair,"Regular Frappes - Strawberries & Cream - 2.75, Regular Frappes - Strawberries & Cream - 2.75",5.5,CASH,
26/11/2023 09:04,Longridge,Joseph Bailey,"Large Mocha - 2.70, Regular Glass of milk - 0.70, Large Speciality Tea - Earl Grey - 1.60",5.0,CARD,7272925688586738
26/11/2023 09:05,Longridge,Lauren Jordan,"Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30, Regular Smoothies - Glowing Greens - 2.00",7.05,CARD,4163985758105382
26/11/2023 09:06,Longridge,Mary Bodenhamer,"Large Flavoured iced latte - Caramel - 3.25, Large Frappes - Strawberries & Cream - 3.25",6.5,CARD,2358233446935221
26/11/2023 09:07,Longridge,John Gonzalez,"Regular Frappes - Strawberries & Cream - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Mocha - 2.30, Regular Speciality Tea - Earl Grey - 1.30",9.6,CASH,
26/11/2023 09:08,Longridge,Jerry Williams,"Regular Glass of milk - 0.70, Large Mocha - 2.70",3.4,CARD,6365419939200841
26/11/2023 09:09,Longridge,Clyde Patterson,"Large Mocha - 2.70, Large Flavoured iced latte - Caramel - 3.25, Regular Glass of milk - 0.70",6.65,CARD,1667989114032458
26/11/2023 09:10,Longridge,Stanley Blackburn,Large Mocha - 2.70,2.7,CASH,
26/11/2023 09:11,Longridge,Philip Gomez,"Large Speciality Tea - Earl Grey - 1.60, Regular Flavoured iced latte - Caramel - 2.75, Regular Mocha - 2.30",6.65,CARD,7796666928170253
26/11/2023 09:13,Longridge,Robert Purington,"Regular Glass of milk - 0.70, Regular Glass of milk - 0.70, Large Mocha - 2.70",4.1,CARD,1206794371370506
26/11/2023 09:14,Longridge,Cristina Jones,"Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75, Large Smoothies - Glowing Greens - 2.50, Regular Mocha - 2.30",10.8,CARD,1324142643159792
26/11/2023 09:15,Longridge,Margaret Poirier,"Regular Speciality Tea - Earl Grey - 1.30, Regular Smoothies - Glowing Greens - 2.00",3.3,CASH,
26/11/2023 09:16,Longridge,Katie Thornton,Large Glass of milk - 1.10,1.1,CARD,3864309173487548
26/11/2023 09:17,Longridge,Leslie Matas,"Large Glass of milk - 1.10, Large Frappes - Strawberries & Cream - 3.25, Large Flavoured iced latte - Caramel - 3.25",7.6,CARD,2113070354843052
26/11/2023 09:18,Longridge,Rose Garroutte,"Large Mocha - 2.70, Large Frappes - Strawberries & Cream - 3.25",5.95,CARD,6960153252127912
26/11/2023 09:19,Longridge,Helen Larson,"Large Frappes - Strawberries & Cream - 3.25, Large Mocha - 2.70, Regular Frappes - Strawberries & Cream - 2.75, Regular Speciality Tea - Earl Grey - 1.30",10.0,CARD,2982827368153348
26/11/2023 09:20,Longridge,Amy Bell,"Regular Glass of milk - 0.70, Regular Frappes - Strawberries & Cream - 2.75",3.45,CASH,
26/11/2023 09:21,Longridge,Yvonne Shepherd,"Large Smoothies - Glowing Greens - 2.50, Regular Speciality Tea - Earl Grey - 1.30, Large Smoothies - Glowing Greens - 2.50",6.3,CARD,8129069422457479
26/11/2023 09:22,Longridge,Daniel Schlau,Large Glass of milk - 1.10,1.1,CASH,
26/11/2023 09:23,Longridge,George Humphrey,Regular Smoothies - Glowing Greens - 2.00,2.0,CASH,
