05/12/2023 09:00,Uppingham,Amy French,"Large Speciality Tea - Green - 1.60, Regular Flavoured latte - Caramel - 2.55, Regular Flavoured latte - Caramel - 2.55",6.7,CASH,
05/12/2023 09:01,Uppingham,Stuart Smith,"Large Flavoured latte - Caramel - 2.85, Regular Cortado - 2.05",4.9,CARD,4764206645663214
05/12/2023 09:02,Uppingham,Debra Hulslander,"Large Hot chocolate - 2.90, Large Speciality Tea - Green - 1.60, Regular Hot chocolate - 2.20",6.7,CASH,
05/12/2023 09:03,Uppingham,Robert Johnson,"Large Speciality Tea - Green - 1.60, Large Hot chocolate - 2.90",4.5,CARD,9693786572130064
05/12/2023 09:04,Uppingham,Florence Sullivan,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,9190905434764548
05/12/2023 09:05,Uppingham,Darlene Chreene,"Regular Cortado - 2.05, Regular Hot chocolate - 2.20, Large Hot chocolate - 2.90, Regular Mocha - 2.30, Large Smoothies - Berry Beautiful - 2.50",11.95,CASH,
05/12/2023 09:06,Uppingham,Benjamin Abruzzino,"Large Flavoured latte - Hazelnut - 2.85, Regular Speciality Tea - Peppermint - 1.30, Large Smoothies - Berry Beautiful - 2.50, Regular Mocha - 2.30",8.95,CASH,
05/12/2023 09:07,Uppingham,Melissa Kaye,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Hot chocolate - 2.90, Regular Hot chocolate - 2.20",7.7,CASH,
05/12/2023 09:08,Uppingham,Joey Sommers,"Regular Flavoured latte - Caramel - 2.55, Large Speciality Tea - Green - 1.60",4.15,CARD,8928843371916874
05/12/2023 09:09,Uppingham,Max Lombardo,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Flavoured latte - Caramel - 2.85",5.45,CASH,
05/12/2023 09:10,Uppingham,Scott Lunsford,"Large Flavoured latte - Hazelnut - 2.85, Regular Speciality Tea - Peppermint - 1.30",4.15,CARD,3190306831437036
05/12/2023 09:11,Uppingham,Catherine Eller,"Regular Red Label tea - 1.20, Large Flavoured latte - Caramel - 2.85, Large Red Label tea - 1.80, Large Speciality Tea - Peppermint - 1.60, Large Hot chocolate - 2.90",10.35,CARD,1973584574464239
05/12/2023 09:12,Uppingham,Steven Greigo,"Large Mocha - 2.70, Regular Hot chocolate - 2.20",4.9,CARD,7720942320379982
05/12/2023 09:13,Uppingham,Ernest Gould,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,9766150098007757
05/12/2023 09:14,Uppingham,Kay Carr,"Large Hot chocolate - 2.90, Regular Flavoured latte - Caramel - 2.55",5.45,CARD,2923659035827708
05/12/2023 09:15,Uppingham,Emma Surber,"Large Flavoured latte - Caramel - 2.85, Regular Speciality Tea - Green - 1.30, Regular Hot chocolate - 2.20",6.35,CARD,3651942273478936
05/12/2023 09:16,Uppingham,Kim Ritter,"Large Mocha - 2.70, Large Speciality Tea - Green - 1.60, Large Mocha - 2.70, Regular Speciality Tea - Green - 1.30",8.3,CASH,
05/12/2023 09:17,Uppingham,Margaret Pena,"Large Flavoured latte - Caramel - 2.85, Large Cortado - 2.35",5.2,CASH,
05/12/2023 09:18,Uppingham,Daniel Cookerly,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CASH,
05/12/2023 09:19,Uppingham,Leslie Apodaca,Large Speciality Tea - Peppermint - 1.60,1.6,CARD,3755998509896717
05/12/2023 09:20,Uppingham,Robert Cooke,"Large Mocha - 2.70, Large Speciality Tea - Peppermint - 1.60",4.3,CARD,6196806918645376
