06/12/2023 09:00,Chesterfield,Ethel Aguiar,"Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Vanilla - 3.25",6.1,CARD,1296036571637877
06/12/2023 09:02,Chesterfield,Constance Garcia,"Large Flavoured latte - Hazelnut - 2.85, Regular Latte - 2.15, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured latte - Hazelnut - 2.85",11.1,CARD,9421812400860773
06/12/2023 09:04,Chesterfield,Mary Shingler,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured latte - Hazelnut - 2.55",5.3,CASH,
06/12/2023 09:06,Chesterfield,Charles Quillen,Large Flavoured iced latte - Caramel - 3.25,3.25,CASH,
06/12/2023 09:08,Chesterfield,Anthony Schreyer,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45",11.2,CARD,9645753011275159
06/12/2023 09:10,Chesterfield,John Kemp,Large Latte - 2.45,2.45,CARD,1412145329634360
06/12/2023 09:12,Chesterfield,Lucas Sachse,"Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Vanilla - 3.25",11.4,CASH,
06/12/2023 09:14,Chesterfield,John Farabaugh,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured latte - Hazelnut - 2.85",8.85,CARD,8827624398289314
06/12/2023 09:17,Chesterfield,Margaret Jensen,"Large Flat white - 2.45, Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45",9.9,CARD,1153936002735022
06/12/2023 09:19,Chesterfield,Eleanor Daly,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75",12.1,CASH,
06/12/2023 09:21,Chesterfield,John Rantz,"Regular Flat white - 2.15, Large Flavoured iced latte - Vanilla - 3.25",5.4,CASH,
06/12/2023 09:23,Chesterfield,Jeffrey Carr,Large Flat white - 2.45,2.45,CARD,7793122131062988
06/12/2023 09:25,Chesterfield,Helena Benoit,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",8.05,CARD,6999290084516282
06/12/2023 09:27,Chesterfield,Christopher Ohanesian,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flat white - 2.15, Large Latte - 2.45",7.85,CARD,2257068521655354
06/12/2023 09:29,Chesterfield,Phillip Eisenhauer,"Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75",14.15,CASH,
06/12/2023 09:32,Chesterfield,Paula Lane,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85",5.6,CARD,9132960369338954
06/12/2023 09:34,Chesterfield,Betty Blair,Large Flavoured latte - Hazelnut - 2.85,2.85,CASH,
06/12/2023 09:36,Chesterfield,Frederick Mclemore,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75",5.5,CASH,
06/12/2023 09:38,Chesterfield,Peter Benshoof,"Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Caramel - 2.75",14.15,CARD,3472988492513146
06/12/2023 09:40,Chesterfield,Laura Blackburn,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,8542980080705466
06/12/2023 09:42,Chesterfield,Olivia Williams,"Large Flavoured latte - Hazelnut - 2.85, Regular Flat white - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75",11.0,CASH,
06/12/2023 09:44,Chesterfield,Robert Disalvo,"Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured iced latte - Vanilla - 3.25",6.5,CASH,
06/12/2023 09:46,Chesterfield,Carol Rios,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75",5.5,CARD,3751636911340046
06/12/2023 09:49,Chesterfield,Verda Lorenz,"Large Flavoured iced latte - Vanilla - 3.25, Large Flat white - 2.45, Large Flavoured iced latte - Caramel - 3.25",8.95,CARD,6005574273123228
06/12/2023 09:51,Chesterfield,Clint Still,"Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75",5.5,CARD,1157522408860843
06/12/2023 09:53,Chesterfield,John Macneil,"Large Flat white - 2.45, Regular Latte - 2.15",4.6,CASH,
06/12/2023 09:55,Chesterfield,Rebecca Bassett,"Large Flavoured iced latte - Hazelnut - 3.25, Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Regular Flavoured iced latte - Hazelnut - 2.75",10.9,CARD,2190075691233540
06/12/2023 09:57,Chesterfield,Lawrence Tate,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flat white - 2.45",7.95,CASH,
06/12/2023 09:59,Chesterfield,Albert Chandler,Large Flavoured latte - Hazelnut - 2.85,2.85,CARD,8157787060279360
06/12/2023 10:01,Chesterfield,Joseph Lemen,"Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured iced latte - Vanilla - 2.75",14.65,CASH,
06/12/2023 10:02,Chesterfield,William Drew,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,5534038720665839
06/12/2023 10:03,Chesterfield,Alice Mcghee,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured latte - Hazelnut - 2.85",5.6,CARD,3636708357145482
06/12/2023 10:04,Chesterfield,Jack Norris,Regular Latte - 2.15,2.15,CARD,3457421738805494
06/12/2023 10:05,Chesterfield,Tina Hotchkiss,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,8507686062987678
06/12/2023 10:06,Chesterfield,Joshua Federico,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Vanilla - 2.75",5.3,CASH,
06/12/2023 10:07,Chesterfield,Antonia Younger,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",6.5,CASH,
06/12/2023 10:08,Chesterfield,John Lugones,"Large Flat white - 2.45, Regular Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Flavoured iced latte - Hazelnut - 3.25",10.7,CARD,6923052005635023
06/12/2023 10:09,Chesterfield,Jacquelyn Metzler,"Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75",5.3,CARD,2153727921220082
06/12/2023 10:10,Chesterfield,Willis Manjarrez,"Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45",11.3,CARD,8109806204088376
06/12/2023 10:11,Chesterfield,Tom Cannon,"Large Flavoured iced latte - Caramel - 3.25, Regular Latte - 2.15",5.4,CARD,6969093467360243
06/12/2023 10:12,Chesterfield,Christina Williams,Large Flavoured iced latte - Vanilla - 3.25,3.25,CASH,
06/12/2023 10:13,Chesterfield,Willard Ball,Regular Flavoured latte - Hazelnut - 2.55,2.55,CASH,
06/12/2023 10:14,Chesterfield,Ebony Pynes,"Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flat white - 2.15, Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",16.0,CARD,4343994518417688
06/12/2023 10:15,Chesterfield,Lena Shortridge,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Latte - 2.45",11.2,CASH,
06/12/2023 10:16,Chesterfield,Michael Lewis,Large Flavoured iced latte - Vanilla - 3.25,3.25,CASH,
06/12/2023 10:17,Chesterfield,Donna Kiedrowski,"Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Hazelnut - 2.75",10.5,CARD,8472356457595055
06/12/2023 10:18,Chesterfield,Thomas Fisher,"Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Regular Flavoured iced latte - Hazelnut - 2.75",7.95,CARD,8240045342291548
06/12/2023 10:19,Chesterfield,Thomas Hooper,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15",10.9,CARD,5052731107987974
06/12/2023 10:20,Chesterfield,Jorge Wade,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Hazelnut - 3.25",6.5,CARD,7096217687466933
06/12/2023 10:21,Chesterfield,Luz London,Regular Flavoured iced latte - Vanilla - 2.75,2.75,CARD,4107669997199790
06/12/2023 10:22,Chesterfield,Darwin Cantu,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Hazelnut - 3.25",6.0,CARD,8037454433932751
06/12/2023 10:23,Chesterfield,Raymond Harvey,"Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Large Flavoured iced latte - Hazelnut - 3.25",8.45,CASH,
06/12/2023 10:24,Chesterfield,Dorris Sitzes,"Large Flavoured iced latte - Vanilla - 3.25, Large Latte - 2.45, Large Latte - 2.45",8.15,CARD,1213462520686080
06/12/2023 10:25,Chesterfield,Tom Kim,Large Latte - 2.45,2.45,CARD,8273639754395698
06/12/2023 10:26,Chesterfield,Jennifer Rellihan,"Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85",5.4,CARD,8462590683161220
06/12/2023 10:27,Chesterfield,Lonnie Hammett,Regular Flavoured iced latte - Hazelnut - 2.75,2.75,CARD,2734388331587967
