06/12/2023 09:00,Longridge,Marie Caligiuri,Large Smoothies - Glowing Greens - 2.50,2.5,CASH,
06/12/2023 09:01,Longridge,Sandra Walden,"Regular Mocha - 2.30, Large Frappes - Strawberries & Cream - 3.25",5.55,CARD,4048881497870521
06/12/2023 09:02,Longridge,Amy Burgess,"Regular Speciality Tea - Earl Grey - 1.30, Large Flavoured iced latte - Caramel - 3.25, Regular Frappes - Strawberries & Cream - 2.75, Large Flavoured iced latte - Caramel - 3.25",10.55,CARD,9926899069898242
06/12/2023 09:03,Longridge,Rachel Fadel,"Large Flavoured iced latte - Caramel - 3.25, Regular Mocha - 2.30, Regular Glass of milk - 0.70, Regular Smoothies - Glowing Greens - 2.00",8.25,CASH,
06/12/2023 09:04,Longridge,Clemmie Liedtke,"Large Speciality Tea - Earl Grey - 1.60, Regular Speciality Tea - Earl Grey - 1.30, Large Smoothies - Glowing Greens - 2.50, Large Glass of milk - 1.10, Large Mocha - 2.70",9.2,CARD,7536667574301052
06/12/2023 09:05,Longridge,Lana Pale,"Large Mocha - 2.70, Large Flavoured iced latte - Caramel - 3.25, Large Frappes - Strawberries & Cream - 3.25",9.2,CASH,
06/12/2023 09:06,Longridge,Shantel Corzo,"Large Speciality Tea - Earl Grey - 1.60, Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25, Regular Smoothies - Glowing Greens - 2.00, Large Glass of milk - 1.10",10.7,CARD,9637288563752691
06/12/2023 09:07,Longridge,Robert Sanchez,"Large Glass of milk - 1.10, Regular Flavoured iced latte - Caramel - 2.75",3.85,CARD,3845956045971199
06/12/2023 09:08,Longridge,Charles Shepperd,"Large Smoothies - Glowing Greens - 2.50, Regular Flavoured iced latte - Caramel - 2.75, Large Speciality Tea - Earl Grey - 1.60",6.85,CASH,
06/12/2023 09:09,Longridge,Beau Drake,"Regular Glass of milk - 0.70, Regular Speciality Tea - Earl Grey - 1.30, Regular Smoothies - Glowing Greens - 2.00, Large Smoothies - Glowing Greens - 2.50",6.5,CASH,
06/12/2023 09:10,Longridge,Lynn Terry,"Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25",6.0,CARD,8964132206604204
06/12/2023 09:11,Longridge,Tyrone Robinson,"Regular Mocha - 2.30, Regular Smoothies - Glowing Greens - 2.00, Large Mocha - 2.70",7.0,CARD,3590148868450859
06/12/2023 09:13,Longridge,Eric Stone,"Regular Frappes - Strawberries & Cream - 2.75, Large Glass of milk - 1.10, Regular Flavoured iced latte - Caramel - 2.75",6.6,CARD,3784176617200433
06/12/2023 09:14,Longridge,Marta Johnson,Large Mocha - 2.70,2.7,CARD,4219145336128386
06/12/2023 09:15,Longridge,Yolanda Dashnaw,"Regular Mocha - 2.30, Large Glass of milk - 1.10",3.4,CASH,
06/12/2023 09:16,Longridge,Vanessa Morgan,"Large Flavoured iced latte - Caramel - 3.25, Large Mocha - 2.70, Large Glass of milk - 1.10, Regular Mocha - 2.30, Regular Glass of milk - 0.70",10.05,CARD,3700700988604242
06/12/2023 09:17,Longridge,Richard Su,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,2122953328278059
06/12/2023 09:18,Longridge,Vicki Avalos,"Large Flavoured iced latte - Caramel - 3.25, Large Frappes - Strawberries & Cream - 3.25, Large Glass of milk - 1.10, Large Frappes - Strawberries & Cream - 3.25",10.85,CARD,1799750893209544
06/12/2023 09:19,Longridge,Robert Cardenas,"Regular Flavoured iced latte - Caramel - 2.75, Large Speciality Tea - Earl Grey - 1.60",4.35,CASH,
06/12/2023 09:20,Longridge,Garry Kosco,Large Speciality Tea - Earl Grey - 1.60,1.6,CASH,
06/12/2023 09:21,Longridge,Jessie Kurtz,Regular Frappes - Strawberries & Cream - 2.75,2.75,CASH,
06/12/2023 09:22,Longridge,Gladys Lewis,Regular Mocha - 2.30,2.3,CARD,6858147720603475
06/12/2023 09:23,Longridge,Teresa Erickson,"Large Mocha - 2.70, Large Frappes - Strawberries & Cream - 3.25, Large Smoothies - Glowing Greens - 2.50, Large Frappes - Strawberries & Cream - 3.25, Regular Speciality Tea - Earl Grey - 1.30",13.0,CARD,5007172707700495
06/12/2023 09:24,Longridge,Kristen Howells,Large Flavoured iced latte - Caramel - 3.25,3.25,CASH,
06/12/2023 09:26,Longridge,Thomas Ross,Regular Flavoured iced latte - Caramel - 2.75,2.75,CARD,9862892392548425
06/12/2023 09:27,Longridge,James Moreton,"Regular Flavoured iced latte - Caramel - 2.75, Large Frappes - Strawberries & Cream - 3.25",6.0,CARD,8993659381325284
06/12/2023 09:28,Longridge,Arturo Moreno,Large Speciality Tea - Earl Grey - 1.60,1.6,CARD,5055628845282926
06/12/2023 09:29,Longridge,Geraldo Walker,"Regular Frappes - Strawberries & Cream - 2.75, Regular Smoothies - Glowing Greens - 2.00, Regular Flavoured iced latte - Caramel - 2.75, Regular Smoothies - Glowing Greens - 2.00",9.5,CARD,5889707078370976
06/12/2023 09:30,Longridge,Amanda Vogelgesang,"Regular Frappes - Strawberries & Cream - 2.75, Large Glass of milk - 1.10, Regular Glass of milk - 0.70, Large Mocha - 2.70, Large Frappes - Strawberries & Cream - 3.25, Regular Glass of milk - 0.70",11.2,CASH,
06/12/2023 09:31,Longridge,Betty Koonce,"Large Mocha - 2.70, Regular Smoothies - Glowing Greens - 2.00, Large Speciality Tea - Earl Grey - 1.60, Regular Smoothies - Glowing Greens - 2.00, Large Speciality Tea - Earl Grey - 1.60",9.9,CARD,9010915902524347
