24/11/2023 09:00,Longridge,William Mccrary,"Large Frappes - Strawberries & Cream - 3.25, Regular Glass of milk - 0.70, Large Smoothies - Glowing Greens - 2.50",6.45,CARD,3516852661514399
24/11/2023 09:01,Longridge,Robert Bird,"Large Smoothies - Glowing Greens - 2.50, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Caramel - 3.25",9.0,CARD,2877262665799250
24/11/2023 09:02,Longridge,Grace Mann,"Regular Speciality Tea - Earl Grey - 1.30, Large Speciality Tea - Earl Grey - 1.60, Regular Flavoured iced latte - Caramel - 2.75",5.65,CASH,
24/11/2023 09:03,Longridge,Katie Launderville,Large Mocha - 2.70,2.7,CASH,
24/11/2023 09:04,Longridge,Rick Sanders,"Large Speciality Tea - Earl Grey - 1.60, Regular Flavoured iced latte - Caramel - 2.75, Large Mocha - 2.70, Large Flavoured iced latte - Caramel - 3.25, Regular Speciality Tea - Earl Grey - 1.30, Large Flavoured iced latte - Caramel - 3.25",14.85,CARD,4178613165451001
24/11/2023 09:05,Longridge,Araceli Chason,"Regular Mocha - 2.30, Large Smoothies - Glowing Greens - 2.50",4.8,CARD,4410640226634655
24/11/2023 09:06,Longridge,Gerardo Davidson,Regular Frappes - Strawberries & Cream - 2.75,2.75,CARD,3074171962200132
24/11/2023 09:07,Longridge,Chris Wright,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,2170486880129350
24/11/2023 09:08,Longridge,Ralph Vollmar,"Regular Smoothies - Glowing Greens - 2.00, Regular Flavoured iced latte - Caramel - 2.75, Regular Smoothies - Glowing Greens - 2.00, Large Frappes - Strawberries & Cream - 3.25, Large Frappes - Strawberries & Cream - 3.25, Regular Frappes - Strawberries & Cream - 2.75",16.0,CARD,9051088330944789
24/11/2023 09:09,Longridge,Kathie Antoine,"Large Glass of milk - 1.10, Large Speciality Tea - Earl Grey - 1.60, Large Smoothies - Glowing Greens - 2.50, Large Frappes - Strawberries & Cream - 3.25",8.45,CARD,8527878108412896
24/11/2023 09:10,Longridge,Russell Ratz,"Regular Frappes - Strawberries & Cream - 2.75, Regular Mocha - 2.30, Large Frappes - Strawberries & Cream - 3.25",8.3,CASH,
