24/11/2023 09:00,Uppingham,Roger Archer,"Large Smoothies - Berry Beautiful - 2.50, Regular Flavoured latte - Hazelnut - 2.55, Large Cortado - 2.35, Large Hot chocolate - 2.90",10.3,CARD,8763011506860531
24/11/2023 09:01,Uppingham,Vera Campbell,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Flavoured latte - Hazelnut - 2.85",5.45,CARD,3608926936332767
24/11/2023 09:02,Uppingham,Shirley Olson,"Regular Mocha - 2.30, Regular Hot chocolate - 2.20",4.5,CARD,9570060889991361
24/11/2023 09:03,Uppingham,George Beasley,"Large Mocha - 2.70, Regular Mocha - 2.30, Regular Speciality Tea - Green - 1.30, Large Cortado - 2.35",8.65,CARD,8226033523713527
24/11/2023 09:04,Uppingham,Carl Hubbard,Regular Hot chocolate - 2.20,2.2,CARD,1839191971675086
24/11/2023 09:05,Uppingham,Rocky Moses,"Large Flavoured latte - Hazelnut - 2.85, Regular Red Label tea - 1.20, Large Flavoured latte - Hazelnut - 2.85, Regular Smoothies - Berry Beautiful - 2.00",8.9,CASH,
24/11/2023 09:06,Uppingham,Patricia Dickenson,Large Speciality Tea - Green - 1.60,1.6,CASH,
24/11/2023 09:07,Uppingham,Isabel Walters,Large Speciality Tea - Green - 1.60,1.6,CASH,
24/11/2023 09:08,Uppingham,Carla Feezell,"Large Hot chocolate - 2.90, Large Cortado - 2.35",5.25,CARD,6277650302451118
24/11/2023 09:09,Uppingham,Mary Cartwright,"Large Red Label tea - 1.80, Regular Cortado - 2.05, Large Flavoured latte - Caramel - 2.85, Regular Mocha - 2.30, Regular Speciality Tea - Green - 1.30",10.3,CARD,1902137460674818
24/11/2023 09:10,Uppingham,Thanh Ruiz,"Regular Hot chocolate - 2.20, Large Speciality Tea - Peppermint - 1.60, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Red Label tea - 1.20",7.6,CARD,1206818404955730
24/11/2023 09:11,Uppingham,Diana Harvey,Large Speciality Tea - Peppermint - 1.60,1.6,CARD,4803253153852781
24/11/2023 09:12,Uppingham,Jeremy Davis,"Large Mocha - 2.70, Regular Speciality Tea - Peppermint - 1.30, Regular Speciality Tea - Green - 1.30, Large Flavoured latte - Caramel - 2.85, Large Cortado - 2.35",10.5,CARD,1855256414097837
24/11/2023 09:13,Uppingham,Donald Walker,"Large Flavoured latte - Caramel - 2.85, Large Flavoured latte - Hazelnut - 2.85, Large Red Label tea - 1.80",7.5,CARD,7626770624909318
24/11/2023 09:14,Uppingham,Earl Liles,"Regular Flavoured latte - Caramel - 2.55, Large Flavoured latte - Hazelnut - 2.85, Large Speciality Tea - Green - 1.60, Regular Cortado - 2.05, Large Mocha - 2.70",11.75,CARD,1714022633804747
24/11/2023 09:15,Uppingham,Constance Keyes,"Large Flavoured latte - Caramel - 2.85, Large Speciality Tea - Peppermint - 1.60",4.45,CARD,6125172352208706
