04/12/2023 09:00,Chesterfield,Stephen Franks,"Regular Flavoured iced latte - Hazelnut - 2.75, Large Flavoured iced latte - Vanilla - 3.25, Large Flavoured latte - Hazelnut - 2.85",8.85,CARD,3297609513987873
04/12/2023 09:02,Chesterfield,Meghann Johnson,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,3161219320443921
04/12/2023 09:04,Chesterfield,Donald Follick,"Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15",4.7,CARD,7093688585018510
04/12/2023 09:06,Chesterfield,Jim Cota,"Large Flavoured latte - Hazelnut - 2.85, Large Latte - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Large Latte - 2.45, Large Flavoured iced latte - Hazelnut - 3.25",13.75,CASH,
04/12/2023 09:08,Chesterfield,Elmer Ramirez,"Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15",10.1,CARD,2041055196758959
04/12/2023 09:10,Chesterfield,Mercedes Winkler,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured latte - Hazelnut - 2.85, Large Flat white - 2.45",8.05,CARD,3936390561120837
04/12/2023 09:12,Chesterfield,Mohamed Babineaux,"Regular Flavoured iced latte - Caramel - 2.75, Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75",13.25,CASH,
04/12/2023 09:14,Chesterfield,Kathleen Hilbert,"Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",5.2,CASH,
04/12/2023 09:17,Chesterfield,Jennifer Castillo,Regular Flavoured latte - Hazelnut - 2.55,2.55,CARD,3526406323553581
04/12/2023 09:19,Chesterfield,Maria Spalding,"Regular Flavoured iced latte - Caramel - 2.75, Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",8.05,CARD,9533007933013715
04/12/2023 09:21,Chesterfield,Thomas Clark,"Large Flavoured iced latte - Caramel - 3.25, Large Flat white - 2.45, Regular Flavoured latte - Hazelnut - 2.55",8.25,CARD,7618979098423300
04/12/2023 09:23,Chesterfield,Charissa Williams,"Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Flat white - 2.15",10.4,CARD,2830282976725831
04/12/2023 09:25,Chesterfield,Carol Culbertson,"Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45, Regular Flat white - 2.15, Large Latte - 2.45",9.6,CASH,
04/12/2023 09:27,Chesterfield,Martha Montgomery,"Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15",8.15,CASH,
04/12/2023 09:29,Chesterfield,Janice High,"Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured latte - Hazelnut - 2.85, Large Flat white - 2.45",16.1,CASH,
04/12/2023 09:32,Chesterfield,Marie Hill,"Regular Flat white - 2.15, Large Flavoured iced latte - Hazelnut - 3.25",5.4,CASH,
04/12/2023 09:34,Chesterfield,Shannon Mitchell,Large Flat white - 2.45,2.45,CARD,7181843465071041
04/12/2023 09:36,Chesterfield,Wesley Huntley,"Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15",5.4,CARD,4763840461575076
04/12/2023 09:38,Chesterfield,Mark Nash,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",5.3,CASH,
04/12/2023 09:40,Chesterfield,Iva Reedy,"Large Latte - 2.45, Large Flavoured latte - Hazelnut - 2.85",5.3,CARD,9327441283318875
04/12/2023 09:42,Chesterfield,Frank Juan,Regular Flat white - 2.15,2.15,CARD,5391360361135451
04/12/2023 09:44,Chesterfield,Frances King,"Regular Latte - 2.15, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Flat white - 2.15",15.8,CASH,
04/12/2023 09:46,Chesterfield,Barbara Hardy,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Vanilla - 3.25",9.25,CARD,2128471038134906
04/12/2023 09:49,Chesterfield,Peggy Dick,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured latte - Hazelnut - 2.85",9.35,CASH,
04/12/2023 09:51,Chesterfield,Rafael Lesage,"Regular Latte - 2.15, Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15, Regular Latte - 2.15",9.0,CASH,
04/12/2023 09:53,Chesterfield,Allison Buehler,"Large Flavoured iced latte - Caramel - 3.25, Regular Flavoured latte - Hazelnut - 2.55, Regular Latte - 2.15",7.95,CASH,
04/12/2023 09:55,Chesterfield,Steven Adams,"Large Latte - 2.45, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15, Large Flavoured iced latte - Caramel - 3.25, Large Flavoured iced latte - Vanilla - 3.25, Regular Flavoured iced latte - Hazelnut - 2.75",17.1,CASH,
04/12/2023 09:57,Chesterfield,Jennifer Richardson,"Regular Flavoured iced latte - Caramel - 2.75, Regular Latte - 2.15, Regular Flavoured iced latte - Vanilla - 2.75, Regular Latte - 2.15, Regular Flavoured latte - Hazelnut - 2.55",12.35,CARD,1096260980514008
04/12/2023 09:59,Chesterfield,Richard Storrs,Large Flavoured iced latte - Hazelnut - 3.25,3.25,CARD,3010607035184194
04/12/2023 10:01,Chesterfield,Harry Davis,"Large Flavoured iced latte - Hazelnut - 3.25, Large Flat white - 2.45",5.7,CARD,1328187301571542
04/12/2023 10:02,Chesterfield,Justin Paullin,"Large Flat white - 2.45, Regular Flavoured iced latte - Vanilla - 2.75, Regular Flavoured iced latte - Hazelnut - 2.75, Large Latte - 2.45",10.4,CARD,3739189954877991
04/12/2023 10:03,Chesterfield,Thelma Lake,Regular Latte - 2.15,2.15,CARD,6066081807987687
04/12/2023 10:04,Chesterfield,John Street,Regular Latte - 2.15,2.15,CARD,8946087795822274
04/12/2023 10:05,Chesterfield,Heidi Allen,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured latte - Hazelnut - 2.55",8.05,CASH,
04/12/2023 10:06,Chesterfield,John Holmes,"Regular Flavoured iced latte - Caramel - 2.75, Regular Flavoured iced latte - Vanilla - 2.75, Large Flavoured latte - Hazelnut - 2.85",8.35,CARD,9326541457746504
04/12/2023 10:07,Chesterfield,George Phillips,Large Flavoured iced latte - Caramel - 3.25,3.25,CARD,6943180165534508
04/12/2023 10:08,Chesterfield,Damien Williams,"Regular Flavoured iced latte - Caramel - 2.75, Large Flavoured iced latte - Caramel - 3.25, Regular Flat white - 2.15",8.15,CARD,9775039334883141
04/12/2023 10:09,Chesterfield,Robin Hutchinson,"Regular Flavoured latte - Hazelnut - 2.55, Large Latte - 2.45, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured iced latte - Caramel - 3.25",10.8,CARD,8910525334507343
04/12/2023 10:10,Chesterfield,William Lux,"Regular Flat white - 2.15, Large Latte - 2.45, Regular Flavoured iced latte - Caramel - 2.75",7.35,CARD,4484001133962533
