07/12/2023 09:00,Uppingham,Richard Everette,"Large Mocha - 2.70, Large Flavoured latte - Caramel - 2.85",5.55,CARD,8739111919639800
07/12/2023 09:01,Uppingham,Robert Tucker,"Regular Flavoured latte - Caramel - 2.55, Large Mocha - 2.70, Regular Flavoured latte - Hazelnut - 2.55, Large Speciality Tea - Peppermint - 1.60",9.4,CASH,
07/12/2023 09:02,Uppingham,Dale Hoppe,"Large Cortado - 2.35, Large Cortado - 2.35, Regular Speciality Tea - Peppermint - 1.30, Large Smoothies - Berry Beautiful - 2.50, Regular Hot chocolate - 2.20",10.7,CARD,4364750690496694
07/12/2023 09:03,Uppingham,Simon Kimble,"Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured latte - Hazelnut - 2.85, Regular Speciality Tea - Green - 1.30, Large Smoothies - Berry Beautiful - 2.50",9.55,CARD,5887898516318255
07/12/2023 09:04,Uppingham,Joseph Dancy,Large Cortado - 2.35,2.35,CARD,6826701796317701
07/12/2023 09:05,Uppingham,Ella Robinson,"Large Red Label tea - 1.80, Large Flavoured hot chocolate - Vanilla - 2.90, Large Hot chocolate - 2.90, Large Red Label tea - 1.80, Regular Red Label tea - 1.20",10.6,CARD,1298831843925260
07/12/2023 09:06,Uppingham,Rigoberto Lamb,Regular Hot chocolate - 2.20,2.2,CASH,
07/12/2023 09:07,Uppingham,Mae Knight,"Large Red Label tea - 1.80, Large Flavoured hot chocolate - Vanilla - 2.90",4.7,CARD,8970579022592222
07/12/2023 09:08,Uppingham,Leo Delozier,"Large Mocha - 2.70, Regular Speciality Tea - Green - 1.30, Regular Flavoured latte - Hazelnut - 2.55",6.55,CARD,7390280399339909
07/12/2023 09:09,Uppingham,Julie Williams,"Regular Hot chocolate - 2.20, Regular Speciality Tea - Peppermint - 1.30, Regular Flavoured latte - Hazelnut - 2.55, Regular Mocha - 2.30",8.35,CASH,
07/12/2023 09:10,Uppingham,Jillian Colon,"Large Smoothies - Berry Beautiful - 2.50, Large Smoothies - Berry Beautiful - 2.50",5.0,CARD,9541373640060521
07/12/2023 09:11,Uppingham,Daniel Maes,Regular Mocha - 2.30,2.3,CARD,7100721126922781
07/12/2023 09:12,Uppingham,William Henderson,"Large Flavoured latte - Caramel - 2.85, Regular Red Label tea - 1.20",4.05,CARD,3488253525263705
07/12/2023 09:13,Uppingham,Jacob Gerula,"Regular Speciality Tea - Peppermint - 1.30, Large Speciality Tea - Peppermint - 1.60",2.9,CARD,8443811147162864
07/12/2023 09:14,Uppingham,Scott Boss,"Regular Speciality Tea - Green - 1.30, Regular Cortado - 2.05",3.35,CARD,5770125196624979
07/12/2023 09:15,Uppingham,Gladys Havercroft,Regular Red Label tea - 1.20,1.2,CARD,4506413824108487
07/12/2023 09:16,Uppingham,Mary Stephens,"Large Speciality Tea - Peppermint - 1.60, Large Flavoured hot chocolate - Vanilla - 2.90, Large Speciality Tea - Green - 1.60, Regular Red Label tea - 1.20",7.3,CARD,1370639734011244
07/12/2023 09:17,Uppingham,Leon Spearman,"Regular Mocha - 2.30, Regular Flavoured latte - Caramel - 2.55, Regular Flavoured latte - Caramel - 2.55, Large Smoothies - Berry Beautiful - 2.50, Regular Hot chocolate - 2.20, Large Mocha - 2.70",14.8,CARD,3247476491148877
07/12/2023 09:18,Uppingham,Marlene Cabrera,"Large Cortado - 2.35, Regular Flavoured latte - Hazelnut - 2.55, Large Flavoured hot chocolate - Vanilla - 2.90",7.8,CARD,8806565979117682
07/12/2023 09:19,Uppingham,Velda Lapalme,Large Flavoured latte - Caramel - 2.85,2.85,CARD,7580099364579525
07/12/2023 09:20,Uppingham,Gregory Dunlap,"Regular Red Label tea - 1.20, Large Flavoured hot chocolate - Vanilla - 2.90, Large Flavoured hot chocolate - Vanilla - 2.90, Regular Cortado - 2.05, Regular Flavoured hot chocolate - Vanilla - 2.60",11.65,CASH,
07/12/2023 09:21,Uppingham,Anthony Gilcrease,"Large Hot chocolate - 2.90, Large Mocha - 2.70, Regular Speciality Tea - Green - 1.30, Large Smoothies - Berry Beautiful - 2.50",9.4,CARD,8792772523755883
07/12/2023 09:22,Uppingham,Jackie Cooper,"Regular Flavoured latte - Caramel - 2.55, Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured hot chocolate - Vanilla - 2.60, Large Mocha - 2.70, Regular Flavoured latte - Hazelnut - 2.55",13.25,CASH,
07/12/2023 09:23,Uppingham,Kelly Cummings,"Large Cortado - 2.35, Regular Mocha - 2.30, Regular Cortado - 2.05, Large Cortado - 2.35",9.05,CARD,3824788200336886
07/12/2023 09:24,Uppingham,Kristen Story,"Regular Flavoured latte - Hazelnut - 2.55, Large Speciality Tea - Green - 1.60",4.15,CARD,3607038027768511
07/12/2023 09:25,Uppingham,John Lawson,"Regular Flavoured hot chocolate - Vanilla - 2.60, Large Hot chocolate - 2.90",5.5,CARD,6093293371902154
07/12/2023 09:26,Uppingham,Kandy Bush,Large Mocha - 2.70,2.7,CARD,8597614867428484
07/12/2023 09:27,Uppingham,Jonathan Hughes,"Regular Cortado - 2.05, Regular Smoothies - Berry Beautiful - 2.00, Large Speciality Tea - Green - 1.60, Regular Mocha - 2.30",7.95,CASH,
07/12/2023 09:28,Uppingham,Jeanne Anderson,"Large Hot chocolate - 2.90, Regular Cortado - 2.05",4.95,CARD,7923480882411720
07/12/2023 09:29,Uppingham,Monroe Smith,Large Mocha - 2.70,2.7,CASH,
07/12/2023 09:30,Uppingham,Shanita Modica,"Large Flavoured hot chocolate - Vanilla - 2.90, Regular Red Label tea - 1.20",4.1,CARD,6693158299180369
07/12/2023 09:31,Uppingham,Candace Stancil,"Regular Smoothies - Berry Beautiful - 2.00, Large Mocha - 2.70, Regular Flavoured hot chocolate - Vanilla - 2.60, Regular Hot chocolate - 2.20, Regular Flavoured latte - Caramel - 2.55",12.05,CARD,6858886208883223
07/12/2023 09:32,Uppingham,John Villareal,"Large Flavoured latte - Hazelnut - 2.85, Regular Flavoured latte - Hazelnut - 2.55, Regular Flavoured latte - Hazelnut - 2.55, Large Speciality Tea - Green - 1.60, Regular Speciality Tea - Green - 1.30",10.85,CASH,
07/12/2023 09:33,Uppingham,Bill Altschuler,Regular Cortado - 2.05,2.05,CARD,3921446957079135
07/12/2023 09:34,Uppingham,Cruz Bias,Large Flavoured hot chocolate - Vanilla - 2.90,2.9,CARD,1787658126375679
07/12/2023 09:35,Uppingham,Carol Lee,"Regular Flavoured latte - Caramel - 2.55, Large Mocha - 2.70, Large Flavoured latte - Hazelnut - 2.85",8.1,CASH,
07/12/2023 09:36,Uppingham,Elia Turner,Large Speciality Tea - Green - 1.60,1.6,CARD,7478123126013964
07/12/2023 09:37,Uppingham,Starla Johnson,"Large Flavoured latte - Hazelnut - 2.85, Regular Smoothies - Berry Beautiful - 2.00, Large Flavoured latte - Hazelnut - 2.85",7.7,CASH,
07/12/2023 09:38,Uppingham,Kristin Mcmanus,"Regular Red Label tea - 1.20, Regular Flavoured latte - Caramel - 2.55",3.75,CARD,1742136213763013
07/12/2023 09:39,Uppingham,Keisha Catalano,Regular Flavoured latte - Caramel - 2.55,2.55,CASH,
07/12/2023 09:40,Uppingham,Monica Lefkowitz,"Regular Cortado - 2.05, Regular Smoothies - Berry Beautiful - 2.00, Regular Smoothies - Berry Beautiful - 2.00, Regular Flavoured latte - Hazelnut - 2.55, Large Red Label tea - 1.80, Regular Mocha - 2.30",12.7,CARD,4885547070875116
